"","project_id","model_id","datetime","reference_datetime","duration","site_id","depth_m","family","parameter","variable","prediction"
"549","vera4cast","co2_insitu_lm_Dom",2026-04-18,2026-04-13,"P1D","fcre",0.1,"ensemble","17","CO2_umolL_sample",17.9098873147312
"550","vera4cast","co2_insitu_lm_Dom",2026-04-19,2026-04-13,"P1D","fcre",0.1,"ensemble","17","CO2_umolL_sample",28.0308885253261
"551","vera4cast","co2_insitu_lm_Dom",2026-04-20,2026-04-13,"P1D","fcre",0.1,"ensemble","17","CO2_umolL_sample",35.124297860724
"552","vera4cast","co2_insitu_lm_Dom",2026-04-21,2026-04-13,"P1D","fcre",0.1,"ensemble","17","CO2_umolL_sample",34.1011817001967
"553","vera4cast","co2_insitu_lm_Dom",2026-04-22,2026-04-13,"P1D","fcre",0.1,"ensemble","17","CO2_umolL_sample",41.2525039814358
"554","vera4cast","co2_insitu_lm_Dom",2026-04-23,2026-04-13,"P1D","fcre",0.1,"ensemble","17","CO2_umolL_sample",42.6586255427443
"555","vera4cast","co2_insitu_lm_Dom",2026-04-24,2026-04-13,"P1D","fcre",0.1,"ensemble","17","CO2_umolL_sample",58.4832950821905
"556","vera4cast","co2_insitu_lm_Dom",2026-04-25,2026-04-13,"P1D","fcre",0.1,"ensemble","17","CO2_umolL_sample",61.9623696611102
"557","vera4cast","co2_insitu_lm_Dom",2026-04-26,2026-04-13,"P1D","fcre",0.1,"ensemble","17","CO2_umolL_sample",55.1295369402555
"558","vera4cast","co2_insitu_lm_Dom",2026-04-27,2026-04-13,"P1D","fcre",0.1,"ensemble","17","CO2_umolL_sample",44.7761904303778
"559","vera4cast","co2_insitu_lm_Dom",2026-04-28,2026-04-13,"P1D","fcre",0.1,"ensemble","17","CO2_umolL_sample",44.1981206115285
"560","vera4cast","co2_insitu_lm_Dom",2026-04-29,2026-04-13,"P1D","fcre",0.1,"ensemble","17","CO2_umolL_sample",52.4614017649149
"561","vera4cast","co2_insitu_lm_Dom",2026-04-30,2026-04-13,"P1D","fcre",0.1,"ensemble","17","CO2_umolL_sample",50.5516754175422
"562","vera4cast","co2_insitu_lm_Dom",2026-05-01,2026-04-13,"P1D","fcre",0.1,"ensemble","17","CO2_umolL_sample",50.4000296970957
"563","vera4cast","co2_insitu_lm_Dom",2026-05-02,2026-04-13,"P1D","fcre",0.1,"ensemble","17","CO2_umolL_sample",49.454155986411
"564","vera4cast","co2_insitu_lm_Dom",2026-05-03,2026-04-13,"P1D","fcre",0.1,"ensemble","17","CO2_umolL_sample",46.5243807196422
"565","vera4cast","co2_insitu_lm_Dom",2026-05-04,2026-04-13,"P1D","fcre",0.1,"ensemble","17","CO2_umolL_sample",39.5284051062552
"566","vera4cast","co2_insitu_lm_Dom",2026-05-05,2026-04-13,"P1D","fcre",0.1,"ensemble","17","CO2_umolL_sample",37.8865631099383
"567","vera4cast","co2_insitu_lm_Dom",2026-05-06,2026-04-13,"P1D","fcre",0.1,"ensemble","17","CO2_umolL_sample",23.4091618815054
"568","vera4cast","co2_insitu_lm_Dom",2026-05-07,2026-04-13,"P1D","fcre",0.1,"ensemble","17","CO2_umolL_sample",30.739105797209
"569","vera4cast","co2_insitu_lm_Dom",2026-05-08,2026-04-13,"P1D","fcre",0.1,"ensemble","17","CO2_umolL_sample",38.016321237583
"570","vera4cast","co2_insitu_lm_Dom",2026-05-09,2026-04-13,"P1D","fcre",0.1,"ensemble","17","CO2_umolL_sample",34.6633500860978
"571","vera4cast","co2_insitu_lm_Dom",2026-05-10,2026-04-13,"P1D","fcre",0.1,"ensemble","17","CO2_umolL_sample",21.5433707624346
"572","vera4cast","co2_insitu_lm_Dom",2026-05-11,2026-04-13,"P1D","fcre",0.1,"ensemble","17","CO2_umolL_sample",12.7602557468394
"573","vera4cast","co2_insitu_lm_Dom",2026-05-12,2026-04-13,"P1D","fcre",0.1,"ensemble","17","CO2_umolL_sample",23.3689096647564
"574","vera4cast","co2_insitu_lm_Dom",2026-05-13,2026-04-13,"P1D","fcre",0.1,"ensemble","17","CO2_umolL_sample",17.9457104184541
"575","vera4cast","co2_insitu_lm_Dom",2026-05-14,2026-04-13,"P1D","fcre",0.1,"ensemble","17","CO2_umolL_sample",11.456285392008
"576","vera4cast","co2_insitu_lm_Dom",2026-05-15,2026-04-13,"P1D","fcre",0.1,"ensemble","17","CO2_umolL_sample",6.11964863334453
"577","vera4cast","co2_insitu_lm_Dom",2026-05-16,2026-04-13,"P1D","fcre",0.1,"ensemble","17","CO2_umolL_sample",2.04522568950825
"578","vera4cast","co2_insitu_lm_Dom",2026-05-17,2026-04-13,"P1D","fcre",0.1,"ensemble","17","CO2_umolL_sample",0
"579","vera4cast","co2_insitu_lm_Dom",2026-04-14,2026-04-13,"P1D","fcre",0.1,"ensemble","18","CO2_umolL_sample",35.5564366507881
"580","vera4cast","co2_insitu_lm_Dom",2026-04-15,2026-04-13,"P1D","fcre",0.1,"ensemble","18","CO2_umolL_sample",24.8860400236632
"581","vera4cast","co2_insitu_lm_Dom",2026-04-16,2026-04-13,"P1D","fcre",0.1,"ensemble","18","CO2_umolL_sample",20.5307059118489
"582","vera4cast","co2_insitu_lm_Dom",2026-04-17,2026-04-13,"P1D","fcre",0.1,"ensemble","18","CO2_umolL_sample",20.1646299780677
"583","vera4cast","co2_insitu_lm_Dom",2026-04-18,2026-04-13,"P1D","fcre",0.1,"ensemble","18","CO2_umolL_sample",20.2039280719972
"584","vera4cast","co2_insitu_lm_Dom",2026-04-19,2026-04-13,"P1D","fcre",0.1,"ensemble","18","CO2_umolL_sample",27.3506627186206
"585","vera4cast","co2_insitu_lm_Dom",2026-04-20,2026-04-13,"P1D","fcre",0.1,"ensemble","18","CO2_umolL_sample",51.2478497894327
"586","vera4cast","co2_insitu_lm_Dom",2026-04-21,2026-04-13,"P1D","fcre",0.1,"ensemble","18","CO2_umolL_sample",51.0595430095328
"587","vera4cast","co2_insitu_lm_Dom",2026-04-22,2026-04-13,"P1D","fcre",0.1,"ensemble","18","CO2_umolL_sample",50.7668568498853
"588","vera4cast","co2_insitu_lm_Dom",2026-04-23,2026-04-13,"P1D","fcre",0.1,"ensemble","18","CO2_umolL_sample",45.3028238400478
"589","vera4cast","co2_insitu_lm_Dom",2026-04-24,2026-04-13,"P1D","fcre",0.1,"ensemble","18","CO2_umolL_sample",49.4605645606472
"590","vera4cast","co2_insitu_lm_Dom",2026-04-25,2026-04-13,"P1D","fcre",0.1,"ensemble","18","CO2_umolL_sample",53.0811192667625
"591","vera4cast","co2_insitu_lm_Dom",2026-04-26,2026-04-13,"P1D","fcre",0.1,"ensemble","18","CO2_umolL_sample",55.1489711524319
"592","vera4cast","co2_insitu_lm_Dom",2026-04-27,2026-04-13,"P1D","fcre",0.1,"ensemble","18","CO2_umolL_sample",52.3181388334682
"593","vera4cast","co2_insitu_lm_Dom",2026-04-28,2026-04-13,"P1D","fcre",0.1,"ensemble","18","CO2_umolL_sample",61.7814573803008
"594","vera4cast","co2_insitu_lm_Dom",2026-04-29,2026-04-13,"P1D","fcre",0.1,"ensemble","18","CO2_umolL_sample",54.3979813582792
"595","vera4cast","co2_insitu_lm_Dom",2026-04-30,2026-04-13,"P1D","fcre",0.1,"ensemble","18","CO2_umolL_sample",49.0751767746096
"596","vera4cast","co2_insitu_lm_Dom",2026-05-01,2026-04-13,"P1D","fcre",0.1,"ensemble","18","CO2_umolL_sample",45.5469153361809
"597","vera4cast","co2_insitu_lm_Dom",2026-05-02,2026-04-13,"P1D","fcre",0.1,"ensemble","18","CO2_umolL_sample",41.3527697295358
"598","vera4cast","co2_insitu_lm_Dom",2026-05-03,2026-04-13,"P1D","fcre",0.1,"ensemble","18","CO2_umolL_sample",37.3903378218697
"599","vera4cast","co2_insitu_lm_Dom",2026-05-04,2026-04-13,"P1D","fcre",0.1,"ensemble","18","CO2_umolL_sample",44.4662932176882
"600","vera4cast","co2_insitu_lm_Dom",2026-05-05,2026-04-13,"P1D","fcre",0.1,"ensemble","18","CO2_umolL_sample",43.85929039473
"601","vera4cast","co2_insitu_lm_Dom",2026-05-06,2026-04-13,"P1D","fcre",0.1,"ensemble","18","CO2_umolL_sample",55.0738060006086
"602","vera4cast","co2_insitu_lm_Dom",2026-05-07,2026-04-13,"P1D","fcre",0.1,"ensemble","18","CO2_umolL_sample",57.9084206458829
"603","vera4cast","co2_insitu_lm_Dom",2026-05-08,2026-04-13,"P1D","fcre",0.1,"ensemble","18","CO2_umolL_sample",52.1073910905376
"604","vera4cast","co2_insitu_lm_Dom",2026-05-09,2026-04-13,"P1D","fcre",0.1,"ensemble","18","CO2_umolL_sample",45.3215434598713
"605","vera4cast","co2_insitu_lm_Dom",2026-05-10,2026-04-13,"P1D","fcre",0.1,"ensemble","18","CO2_umolL_sample",38.0983678594715
"606","vera4cast","co2_insitu_lm_Dom",2026-05-11,2026-04-13,"P1D","fcre",0.1,"ensemble","18","CO2_umolL_sample",29.9609692474198
"607","vera4cast","co2_insitu_lm_Dom",2026-05-12,2026-04-13,"P1D","fcre",0.1,"ensemble","18","CO2_umolL_sample",30.8546963839959
"608","vera4cast","co2_insitu_lm_Dom",2026-05-13,2026-04-13,"P1D","fcre",0.1,"ensemble","18","CO2_umolL_sample",28.9244016831626
"609","vera4cast","co2_insitu_lm_Dom",2026-05-14,2026-04-13,"P1D","fcre",0.1,"ensemble","18","CO2_umolL_sample",30.5197738475437
"610","vera4cast","co2_insitu_lm_Dom",2026-05-15,2026-04-13,"P1D","fcre",0.1,"ensemble","18","CO2_umolL_sample",35.0821971724806
"611","vera4cast","co2_insitu_lm_Dom",2026-05-16,2026-04-13,"P1D","fcre",0.1,"ensemble","18","CO2_umolL_sample",38.2157663407419
"612","vera4cast","co2_insitu_lm_Dom",2026-05-17,2026-04-13,"P1D","fcre",0.1,"ensemble","18","CO2_umolL_sample",41.4711425440982
"613","vera4cast","co2_insitu_lm_Dom",2026-04-14,2026-04-13,"P1D","fcre",0.1,"ensemble","19","CO2_umolL_sample",55.2883229831118
"614","vera4cast","co2_insitu_lm_Dom",2026-04-15,2026-04-13,"P1D","fcre",0.1,"ensemble","19","CO2_umolL_sample",56.4428892569401
"615","vera4cast","co2_insitu_lm_Dom",2026-04-16,2026-04-13,"P1D","fcre",0.1,"ensemble","19","CO2_umolL_sample",59.1391920655932
"616","vera4cast","co2_insitu_lm_Dom",2026-04-17,2026-04-13,"P1D","fcre",0.1,"ensemble","19","CO2_umolL_sample",56.8998486046425
"617","vera4cast","co2_insitu_lm_Dom",2026-04-18,2026-04-13,"P1D","fcre",0.1,"ensemble","19","CO2_umolL_sample",55.4314945781374
"618","vera4cast","co2_insitu_lm_Dom",2026-04-19,2026-04-13,"P1D","fcre",0.1,"ensemble","19","CO2_umolL_sample",82.284850658209
"619","vera4cast","co2_insitu_lm_Dom",2026-04-20,2026-04-13,"P1D","fcre",0.1,"ensemble","19","CO2_umolL_sample",109.738277484584
"620","vera4cast","co2_insitu_lm_Dom",2026-04-21,2026-04-13,"P1D","fcre",0.1,"ensemble","19","CO2_umolL_sample",113.349810032043
"621","vera4cast","co2_insitu_lm_Dom",2026-04-22,2026-04-13,"P1D","fcre",0.1,"ensemble","19","CO2_umolL_sample",107.653127473077
"622","vera4cast","co2_insitu_lm_Dom",2026-04-23,2026-04-13,"P1D","fcre",0.1,"ensemble","19","CO2_umolL_sample",89.3447772823817
"623","vera4cast","co2_insitu_lm_Dom",2026-04-24,2026-04-13,"P1D","fcre",0.1,"ensemble","19","CO2_umolL_sample",75.8170532071544
"624","vera4cast","co2_insitu_lm_Dom",2026-04-25,2026-04-13,"P1D","fcre",0.1,"ensemble","19","CO2_umolL_sample",91.7407838852515
"625","vera4cast","co2_insitu_lm_Dom",2026-04-26,2026-04-13,"P1D","fcre",0.1,"ensemble","19","CO2_umolL_sample",106.441491087092
"626","vera4cast","co2_insitu_lm_Dom",2026-04-27,2026-04-13,"P1D","fcre",0.1,"ensemble","19","CO2_umolL_sample",96.4800415728268
"627","vera4cast","co2_insitu_lm_Dom",2026-04-28,2026-04-13,"P1D","fcre",0.1,"ensemble","19","CO2_umolL_sample",91.7083858424488
"628","vera4cast","co2_insitu_lm_Dom",2026-04-29,2026-04-13,"P1D","fcre",0.1,"ensemble","19","CO2_umolL_sample",83.0161364659668
"629","vera4cast","co2_insitu_lm_Dom",2026-04-30,2026-04-13,"P1D","fcre",0.1,"ensemble","19","CO2_umolL_sample",85.4728004719849
"630","vera4cast","co2_insitu_lm_Dom",2026-05-01,2026-04-13,"P1D","fcre",0.1,"ensemble","19","CO2_umolL_sample",89.5819483032656
"631","vera4cast","co2_insitu_lm_Dom",2026-05-02,2026-04-13,"P1D","fcre",0.1,"ensemble","19","CO2_umolL_sample",97.0762399947856
"632","vera4cast","co2_insitu_lm_Dom",2026-05-03,2026-04-13,"P1D","fcre",0.1,"ensemble","19","CO2_umolL_sample",95.403584766744
"633","vera4cast","co2_insitu_lm_Dom",2026-05-04,2026-04-13,"P1D","fcre",0.1,"ensemble","19","CO2_umolL_sample",94.8430229959099
"634","vera4cast","co2_insitu_lm_Dom",2026-05-05,2026-04-13,"P1D","fcre",0.1,"ensemble","19","CO2_umolL_sample",101.681872412515
"635","vera4cast","co2_insitu_lm_Dom",2026-05-06,2026-04-13,"P1D","fcre",0.1,"ensemble","19","CO2_umolL_sample",100.997036070877
"636","vera4cast","co2_insitu_lm_Dom",2026-05-07,2026-04-13,"P1D","fcre",0.1,"ensemble","19","CO2_umolL_sample",97.5201017625692
"637","vera4cast","co2_insitu_lm_Dom",2026-05-08,2026-04-13,"P1D","fcre",0.1,"ensemble","19","CO2_umolL_sample",89.8303327869814
"638","vera4cast","co2_insitu_lm_Dom",2026-05-09,2026-04-13,"P1D","fcre",0.1,"ensemble","19","CO2_umolL_sample",91.1062543849498
"639","vera4cast","co2_insitu_lm_Dom",2026-05-10,2026-04-13,"P1D","fcre",0.1,"ensemble","19","CO2_umolL_sample",98.1094927187363
"640","vera4cast","co2_insitu_lm_Dom",2026-05-11,2026-04-13,"P1D","fcre",0.1,"ensemble","19","CO2_umolL_sample",95.4606189928279
"641","vera4cast","co2_insitu_lm_Dom",2026-05-12,2026-04-13,"P1D","fcre",0.1,"ensemble","19","CO2_umolL_sample",90.2999082836497
"642","vera4cast","co2_insitu_lm_Dom",2026-05-13,2026-04-13,"P1D","fcre",0.1,"ensemble","19","CO2_umolL_sample",90.2246718927682
"643","vera4cast","co2_insitu_lm_Dom",2026-05-14,2026-04-13,"P1D","fcre",0.1,"ensemble","19","CO2_umolL_sample",94.5953185048551
"644","vera4cast","co2_insitu_lm_Dom",2026-05-15,2026-04-13,"P1D","fcre",0.1,"ensemble","19","CO2_umolL_sample",86.0614668176504
"645","vera4cast","co2_insitu_lm_Dom",2026-05-16,2026-04-13,"P1D","fcre",0.1,"ensemble","19","CO2_umolL_sample",73.7334961721723
"646","vera4cast","co2_insitu_lm_Dom",2026-05-17,2026-04-13,"P1D","fcre",0.1,"ensemble","19","CO2_umolL_sample",58.3359603650234
"647","vera4cast","co2_insitu_lm_Dom",2026-04-14,2026-04-13,"P1D","fcre",0.1,"ensemble","20","CO2_umolL_sample",12.183016161205
"648","vera4cast","co2_insitu_lm_Dom",2026-04-15,2026-04-13,"P1D","fcre",0.1,"ensemble","20","CO2_umolL_sample",0
"649","vera4cast","co2_insitu_lm_Dom",2026-04-16,2026-04-13,"P1D","fcre",0.1,"ensemble","20","CO2_umolL_sample",0
"650","vera4cast","co2_insitu_lm_Dom",2026-04-17,2026-04-13,"P1D","fcre",0.1,"ensemble","20","CO2_umolL_sample",0
"651","vera4cast","co2_insitu_lm_Dom",2026-04-18,2026-04-13,"P1D","fcre",0.1,"ensemble","20","CO2_umolL_sample",0
"652","vera4cast","co2_insitu_lm_Dom",2026-04-19,2026-04-13,"P1D","fcre",0.1,"ensemble","20","CO2_umolL_sample",0
"653","vera4cast","co2_insitu_lm_Dom",2026-04-20,2026-04-13,"P1D","fcre",0.1,"ensemble","20","CO2_umolL_sample",3.22072237480634
"654","vera4cast","co2_insitu_lm_Dom",2026-04-21,2026-04-13,"P1D","fcre",0.1,"ensemble","20","CO2_umolL_sample",9.26324099112689
"655","vera4cast","co2_insitu_lm_Dom",2026-04-22,2026-04-13,"P1D","fcre",0.1,"ensemble","20","CO2_umolL_sample",7.99870444206248
"656","vera4cast","co2_insitu_lm_Dom",2026-04-23,2026-04-13,"P1D","fcre",0.1,"ensemble","20","CO2_umolL_sample",0
"657","vera4cast","co2_insitu_lm_Dom",2026-04-24,2026-04-13,"P1D","fcre",0.1,"ensemble","20","CO2_umolL_sample",6.27972594130999
"658","vera4cast","co2_insitu_lm_Dom",2026-04-25,2026-04-13,"P1D","fcre",0.1,"ensemble","20","CO2_umolL_sample",0
"659","vera4cast","co2_insitu_lm_Dom",2026-04-26,2026-04-13,"P1D","fcre",0.1,"ensemble","20","CO2_umolL_sample",0
"660","vera4cast","co2_insitu_lm_Dom",2026-04-27,2026-04-13,"P1D","fcre",0.1,"ensemble","20","CO2_umolL_sample",0
"661","vera4cast","co2_insitu_lm_Dom",2026-04-28,2026-04-13,"P1D","fcre",0.1,"ensemble","20","CO2_umolL_sample",0
"662","vera4cast","co2_insitu_lm_Dom",2026-04-29,2026-04-13,"P1D","fcre",0.1,"ensemble","20","CO2_umolL_sample",0
"663","vera4cast","co2_insitu_lm_Dom",2026-04-30,2026-04-13,"P1D","fcre",0.1,"ensemble","20","CO2_umolL_sample",2.74636008946032
"664","vera4cast","co2_insitu_lm_Dom",2026-05-01,2026-04-13,"P1D","fcre",0.1,"ensemble","20","CO2_umolL_sample",11.5088806737435
"665","vera4cast","co2_insitu_lm_Dom",2026-05-02,2026-04-13,"P1D","fcre",0.1,"ensemble","20","CO2_umolL_sample",35.7030979418244
"666","vera4cast","co2_insitu_lm_Dom",2026-05-03,2026-04-13,"P1D","fcre",0.1,"ensemble","20","CO2_umolL_sample",45.5987034328258
"667","vera4cast","co2_insitu_lm_Dom",2026-05-04,2026-04-13,"P1D","fcre",0.1,"ensemble","20","CO2_umolL_sample",43.4226886147155
"668","vera4cast","co2_insitu_lm_Dom",2026-05-05,2026-04-13,"P1D","fcre",0.1,"ensemble","20","CO2_umolL_sample",24.7642245004358
"669","vera4cast","co2_insitu_lm_Dom",2026-05-06,2026-04-13,"P1D","fcre",0.1,"ensemble","20","CO2_umolL_sample",28.8908899600884
"670","vera4cast","co2_insitu_lm_Dom",2026-05-07,2026-04-13,"P1D","fcre",0.1,"ensemble","20","CO2_umolL_sample",31.7612845083115
"671","vera4cast","co2_insitu_lm_Dom",2026-05-08,2026-04-13,"P1D","fcre",0.1,"ensemble","20","CO2_umolL_sample",27.0343136028012
"672","vera4cast","co2_insitu_lm_Dom",2026-05-09,2026-04-13,"P1D","fcre",0.1,"ensemble","20","CO2_umolL_sample",23.3194126863156
"673","vera4cast","co2_insitu_lm_Dom",2026-05-10,2026-04-13,"P1D","fcre",0.1,"ensemble","20","CO2_umolL_sample",15.1328160566507
"674","vera4cast","co2_insitu_lm_Dom",2026-05-11,2026-04-13,"P1D","fcre",0.1,"ensemble","20","CO2_umolL_sample",3.89019574910611
"675","vera4cast","co2_insitu_lm_Dom",2026-05-12,2026-04-13,"P1D","fcre",0.1,"ensemble","20","CO2_umolL_sample",2.49115137573297
"676","vera4cast","co2_insitu_lm_Dom",2026-05-13,2026-04-13,"P1D","fcre",0.1,"ensemble","20","CO2_umolL_sample",0
"677","vera4cast","co2_insitu_lm_Dom",2026-05-14,2026-04-13,"P1D","fcre",0.1,"ensemble","20","CO2_umolL_sample",0
"678","vera4cast","co2_insitu_lm_Dom",2026-05-15,2026-04-13,"P1D","fcre",0.1,"ensemble","20","CO2_umolL_sample",0
"679","vera4cast","co2_insitu_lm_Dom",2026-05-16,2026-04-13,"P1D","fcre",0.1,"ensemble","20","CO2_umolL_sample",0
"680","vera4cast","co2_insitu_lm_Dom",2026-05-17,2026-04-13,"P1D","fcre",0.1,"ensemble","20","CO2_umolL_sample",0
"681","vera4cast","co2_insitu_lm_Dom",2026-04-14,2026-04-13,"P1D","fcre",0.1,"ensemble","21","CO2_umolL_sample",62.9683118677556
"682","vera4cast","co2_insitu_lm_Dom",2026-04-15,2026-04-13,"P1D","fcre",0.1,"ensemble","21","CO2_umolL_sample",69.9273413697357
"683","vera4cast","co2_insitu_lm_Dom",2026-04-16,2026-04-13,"P1D","fcre",0.1,"ensemble","21","CO2_umolL_sample",71.0471920217849
"684","vera4cast","co2_insitu_lm_Dom",2026-04-17,2026-04-13,"P1D","fcre",0.1,"ensemble","21","CO2_umolL_sample",72.7441350303877
"685","vera4cast","co2_insitu_lm_Dom",2026-04-18,2026-04-13,"P1D","fcre",0.1,"ensemble","21","CO2_umolL_sample",78.7794380743418
"686","vera4cast","co2_insitu_lm_Dom",2026-04-19,2026-04-13,"P1D","fcre",0.1,"ensemble","21","CO2_umolL_sample",87.2419525879259
"687","vera4cast","co2_insitu_lm_Dom",2026-04-20,2026-04-13,"P1D","fcre",0.1,"ensemble","21","CO2_umolL_sample",92.193277640037
"688","vera4cast","co2_insitu_lm_Dom",2026-04-21,2026-04-13,"P1D","fcre",0.1,"ensemble","21","CO2_umolL_sample",87.2262140083124
"689","vera4cast","co2_insitu_lm_Dom",2026-04-22,2026-04-13,"P1D","fcre",0.1,"ensemble","21","CO2_umolL_sample",79.3169134205853
"690","vera4cast","co2_insitu_lm_Dom",2026-04-23,2026-04-13,"P1D","fcre",0.1,"ensemble","21","CO2_umolL_sample",78.1370384368616
"691","vera4cast","co2_insitu_lm_Dom",2026-04-24,2026-04-13,"P1D","fcre",0.1,"ensemble","21","CO2_umolL_sample",94.9125777721534
"692","vera4cast","co2_insitu_lm_Dom",2026-04-25,2026-04-13,"P1D","fcre",0.1,"ensemble","21","CO2_umolL_sample",103.213563422224
"693","vera4cast","co2_insitu_lm_Dom",2026-04-26,2026-04-13,"P1D","fcre",0.1,"ensemble","21","CO2_umolL_sample",109.542864425037
"694","vera4cast","co2_insitu_lm_Dom",2026-04-27,2026-04-13,"P1D","fcre",0.1,"ensemble","21","CO2_umolL_sample",99.4296083508897
"695","vera4cast","co2_insitu_lm_Dom",2026-04-28,2026-04-13,"P1D","fcre",0.1,"ensemble","21","CO2_umolL_sample",91.9737108670435
"696","vera4cast","co2_insitu_lm_Dom",2026-04-29,2026-04-13,"P1D","fcre",0.1,"ensemble","21","CO2_umolL_sample",96.6853315555685
"697","vera4cast","co2_insitu_lm_Dom",2026-04-30,2026-04-13,"P1D","fcre",0.1,"ensemble","21","CO2_umolL_sample",104.011607338835
"698","vera4cast","co2_insitu_lm_Dom",2026-05-01,2026-04-13,"P1D","fcre",0.1,"ensemble","21","CO2_umolL_sample",103.21043071235
"699","vera4cast","co2_insitu_lm_Dom",2026-05-02,2026-04-13,"P1D","fcre",0.1,"ensemble","21","CO2_umolL_sample",97.1038292219789
"700","vera4cast","co2_insitu_lm_Dom",2026-05-03,2026-04-13,"P1D","fcre",0.1,"ensemble","21","CO2_umolL_sample",89.9774617441018
"701","vera4cast","co2_insitu_lm_Dom",2026-05-04,2026-04-13,"P1D","fcre",0.1,"ensemble","21","CO2_umolL_sample",83.5995436958864
"702","vera4cast","co2_insitu_lm_Dom",2026-05-05,2026-04-13,"P1D","fcre",0.1,"ensemble","21","CO2_umolL_sample",88.1212631832596
"703","vera4cast","co2_insitu_lm_Dom",2026-05-06,2026-04-13,"P1D","fcre",0.1,"ensemble","21","CO2_umolL_sample",93.9676263178847
"704","vera4cast","co2_insitu_lm_Dom",2026-05-07,2026-04-13,"P1D","fcre",0.1,"ensemble","21","CO2_umolL_sample",96.8604627816111
"705","vera4cast","co2_insitu_lm_Dom",2026-05-08,2026-04-13,"P1D","fcre",0.1,"ensemble","21","CO2_umolL_sample",93.8204034342832
"706","vera4cast","co2_insitu_lm_Dom",2026-05-09,2026-04-13,"P1D","fcre",0.1,"ensemble","21","CO2_umolL_sample",89.4023018293366
"707","vera4cast","co2_insitu_lm_Dom",2026-05-10,2026-04-13,"P1D","fcre",0.1,"ensemble","21","CO2_umolL_sample",96.0818446098776
"708","vera4cast","co2_insitu_lm_Dom",2026-05-11,2026-04-13,"P1D","fcre",0.1,"ensemble","21","CO2_umolL_sample",97.4386949809374
"709","vera4cast","co2_insitu_lm_Dom",2026-05-12,2026-04-13,"P1D","fcre",0.1,"ensemble","21","CO2_umolL_sample",94.4762802177035
"710","vera4cast","co2_insitu_lm_Dom",2026-05-13,2026-04-13,"P1D","fcre",0.1,"ensemble","21","CO2_umolL_sample",95.6021311551843
"711","vera4cast","co2_insitu_lm_Dom",2026-05-14,2026-04-13,"P1D","fcre",0.1,"ensemble","21","CO2_umolL_sample",95.3973375165777
"712","vera4cast","co2_insitu_lm_Dom",2026-05-15,2026-04-13,"P1D","fcre",0.1,"ensemble","21","CO2_umolL_sample",91.5530413880026
"713","vera4cast","co2_insitu_lm_Dom",2026-05-16,2026-04-13,"P1D","fcre",0.1,"ensemble","21","CO2_umolL_sample",91.9516663485331
"714","vera4cast","co2_insitu_lm_Dom",2026-05-17,2026-04-13,"P1D","fcre",0.1,"ensemble","21","CO2_umolL_sample",91.3587191324993
"715","vera4cast","co2_insitu_lm_Dom",2026-04-14,2026-04-13,"P1D","fcre",0.1,"ensemble","22","CO2_umolL_sample",48.7653825772301
"716","vera4cast","co2_insitu_lm_Dom",2026-04-15,2026-04-13,"P1D","fcre",0.1,"ensemble","22","CO2_umolL_sample",42.8781491174194
"717","vera4cast","co2_insitu_lm_Dom",2026-04-16,2026-04-13,"P1D","fcre",0.1,"ensemble","22","CO2_umolL_sample",40.781344255594
"718","vera4cast","co2_insitu_lm_Dom",2026-04-17,2026-04-13,"P1D","fcre",0.1,"ensemble","22","CO2_umolL_sample",39.8065711735346
"719","vera4cast","co2_insitu_lm_Dom",2026-04-18,2026-04-13,"P1D","fcre",0.1,"ensemble","22","CO2_umolL_sample",42.3372897044289
"720","vera4cast","co2_insitu_lm_Dom",2026-04-19,2026-04-13,"P1D","fcre",0.1,"ensemble","22","CO2_umolL_sample",53.9414671050475
"721","vera4cast","co2_insitu_lm_Dom",2026-04-20,2026-04-13,"P1D","fcre",0.1,"ensemble","22","CO2_umolL_sample",69.8760076788866
"722","vera4cast","co2_insitu_lm_Dom",2026-04-21,2026-04-13,"P1D","fcre",0.1,"ensemble","22","CO2_umolL_sample",77.1106890189698
"723","vera4cast","co2_insitu_lm_Dom",2026-04-22,2026-04-13,"P1D","fcre",0.1,"ensemble","22","CO2_umolL_sample",69.4347958357342
"724","vera4cast","co2_insitu_lm_Dom",2026-04-23,2026-04-13,"P1D","fcre",0.1,"ensemble","22","CO2_umolL_sample",57.9693476788696
"725","vera4cast","co2_insitu_lm_Dom",2026-04-24,2026-04-13,"P1D","fcre",0.1,"ensemble","22","CO2_umolL_sample",49.0899381147947
"726","vera4cast","co2_insitu_lm_Dom",2026-04-25,2026-04-13,"P1D","fcre",0.1,"ensemble","22","CO2_umolL_sample",54.1827119166856
"727","vera4cast","co2_insitu_lm_Dom",2026-04-26,2026-04-13,"P1D","fcre",0.1,"ensemble","22","CO2_umolL_sample",58.6437841932603
"728","vera4cast","co2_insitu_lm_Dom",2026-04-27,2026-04-13,"P1D","fcre",0.1,"ensemble","22","CO2_umolL_sample",55.8523422745378
"729","vera4cast","co2_insitu_lm_Dom",2026-04-28,2026-04-13,"P1D","fcre",0.1,"ensemble","22","CO2_umolL_sample",64.1232198317656
"730","vera4cast","co2_insitu_lm_Dom",2026-04-29,2026-04-13,"P1D","fcre",0.1,"ensemble","22","CO2_umolL_sample",70.283306120052
